string=3183778124014134e+029  ryuVal=3.1837781240141338E+44  cs=3.1837781240141342E+44
string=4394581379864924e+084  ryuVal=4.39458137986492351E+99  cs=4.39458137986492449E+99
string=9811701576439558e+028  ryuVal=9.81170157643955701E+43  cs=9.81170157643955899E+43
string=6923083342288453e+028  ryuVal=6.9230833422884525E+43  cs=6.9230833422884535E+43
string=7959445310035335e+028  ryuVal=7.9594453100353345E+43  cs=7.9594453100353355E+43
string=3257266082292816e+057  ryuVal=3.2572660822928158E+72  cs=3.2572660822928162E+72
string=3071770991123422e+056  ryuVal=3.07177099112342175E+71  cs=3.07177099112342225E+71
string=12650627821862276e+056  ryuVal=1.2650627821862275E+72  cs=1.2650627821862277E+72
string=13552504651324696e+028  ryuVal=1.3552504651324695E+44  cs=1.3552504651324697E+44
string=6269169618073925e+028  ryuVal=6.2691696180739245E+43  cs=6.2691696180739255E+43
string=7538336706795856e+085  ryuVal=7.53833670679585522E+100  cs=7.53833670679585678E+100
string=1943746703393283e+084  ryuVal=1.94374670339328288E+99  cs=1.94374670339328312E+99
string=9225870882976163e+083  ryuVal=9.22587088297616239E+98  cs=9.22587088297616361E+98
string=5141055895449672e+084  ryuVal=5.14105589544967151E+99  cs=5.14105589544967249E+99
string=16980440688963000e+056  ryuVal=1.6980440688962999E+72  cs=1.6980440688963001E+72
string=3382171896535496e+029  ryuVal=3.3821718965354958E+44  cs=3.3821718965354962E+44
string=4269909254148423e+056  ryuVal=4.26990925414842275E+71  cs=4.26990925414842325E+71
string=8237270185166356e+029  ryuVal=8.23727018516635521E+44  cs=8.23727018516635679E+44
string=2898243421748692e+056  ryuVal=2.89824342174869175E+71  cs=2.89824342174869225E+71
string=8605905390731320e+056  ryuVal=8.60590539073131951E+71  cs=8.60590539073132049E+71
string=9630741730912532e+083  ryuVal=9.63074173091253139E+98  cs=9.63074173091253261E+98
string=10554401510934230e+028  ryuVal=1.0554401510934229E+44  cs=1.0554401510934231E+44
string=9824269344186821e+083  ryuVal=9.82426934418682039E+98  cs=9.82426934418682161E+98
string=9489846241137812e+083  ryuVal=9.48984624113781139E+98  cs=9.48984624113781261E+98
string=10781473886476332e+028  ryuVal=1.0781473886476331E+44  cs=1.0781473886476333E+44
string=7565898790217963e+028  ryuVal=7.5658987902179625E+43  cs=7.5658987902179635E+43
string=13125663302652270e+028  ryuVal=1.3125663302652269E+44  cs=1.3125663302652271E+44
string=1785307172452040e+084  ryuVal=1.78530717245203988E+99  cs=1.78530717245204012E+99
string=9102519434367966e+083  ryuVal=9.10251943436796539E+98  cs=9.10251943436796661E+98
string=8374535298231680e+056  ryuVal=8.37453529823167951E+71  cs=8.37453529823168049E+71
string=4457864452314890e+056  ryuVal=4.45786445231488951E+71  cs=4.45786445231489049E+71
string=7443695095080908e+029  ryuVal=7.44369509508090721E+44  cs=7.44369509508090879E+44
string=8192763369547386e+056  ryuVal=8.19276336954738551E+71  cs=8.19276336954738649E+71
string=2815601816716109e+056  ryuVal=2.81560181671610875E+71  cs=2.81560181671610925E+71
string=10303949459627620e+056  ryuVal=1.0303949459627619E+72  cs=1.0303949459627621E+72
string=14882528652323788e+028  ryuVal=1.4882528652323787E+44  cs=1.4882528652323789E+44
string=13419325335904480e+028  ryuVal=1.3419325335904479E+44  cs=1.3419325335904481E+44
string=6056604998764084e+084  ryuVal=6.05660499876408351E+99  cs=6.05660499876408449E+99
string=5886721374541571e+028  ryuVal=5.8867213745415705E+43  cs=5.8867213745415715E+43
string=2507667847229570e+029  ryuVal=2.5076678472295698E+44  cs=2.5076678472295702E+44
string=8050784945236350e+028  ryuVal=8.0507849452363495E+43  cs=8.0507849452363505E+43
string=6672369049680598e+056  ryuVal=6.67236904968059751E+71  cs=6.67236904968059849E+71
string=8286402172142599e+028  ryuVal=8.2864021721425985E+43  cs=8.2864021721425995E+43
string=11479780715830932e+028  ryuVal=1.1479780715830931E+44  cs=1.1479780715830933E+44
string=5310130483179336e+084  ryuVal=5.31013048317933551E+99  cs=5.31013048317933649E+99
string=11186118682578722e+028  ryuVal=1.1186118682578721E+44  cs=1.1186118682578723E+44
string=8490220344481500e+056  ryuVal=8.49022034448149951E+71  cs=8.49022034448150049E+71
string=9014925232260472e+056  ryuVal=9.01492523226047102E+71  cs=9.01492523226047298E+71
string=7663936302113632e+056  ryuVal=7.66393630211363151E+71  cs=7.66393630211363249E+71
string=8613351715701520e+057  ryuVal=8.61335171570151922E+72  cs=8.61335171570152078E+72
string=2979621971293248e+057  ryuVal=2.9796219712932478E+72  cs=2.9796219712932482E+72
string=6709662667952240e+028  ryuVal=6.7096626679522395E+43  cs=6.7096626679522405E+43
string=10535319552127260e+056  ryuVal=1.0535319552127259E+72  cs=1.0535319552127261E+72
string=7881757376040209e+028  ryuVal=7.8817573760402085E+43  cs=7.8817573760402095E+43
string=14544473513931506e+028  ryuVal=1.4544473513931505E+44  cs=1.4544473513931507E+44
string=8242009067002527e+028  ryuVal=8.2420090670025265E+43  cs=8.2420090670025275E+43
string=2060789891925524e+057  ryuVal=2.0607898919255238E+72  cs=2.0607898919255242E+72
string=16817489874676208e+084  ryuVal=1.6817489874676207E+100  cs=1.6817489874676209E+100
string=13574701203894732e+028  ryuVal=1.3574701203894731E+44  cs=1.3574701203894733E+44
string=5773185186770520e+028  ryuVal=5.7731851867705195E+43  cs=5.7731851867705205E+43
string=15447656166258172e+028  ryuVal=1.5447656166258171E+44  cs=1.5447656166258173E+44
string=8209252088166514e+056  ryuVal=8.20925208816651351E+71  cs=8.20925208816651449E+71
string=14566670066501542e+028  ryuVal=1.4566670066501541E+44  cs=1.4566670066501543E+44
string=8535671100254737e+028  ryuVal=8.5356711002547365E+43  cs=8.5356711002547375E+43
string=3915672504741510e+084  ryuVal=3.91567250474150976E+99  cs=3.91567250474151024E+99
string=5728792081630448e+028  ryuVal=5.7287920816304475E+43  cs=5.7287920816304485E+43
string=2153337928925380e+057  ryuVal=2.1533379289253798E+72  cs=2.1533379289253802E+72
string=1887388507483395e+084  ryuVal=1.88738850748339488E+99  cs=1.88738850748339512E+99
string=3600598058557176e+056  ryuVal=3.60059805855717575E+71  cs=3.60059805855717625E+71
string=3724527464116560e+056  ryuVal=3.72452746411655975E+71  cs=3.72452746411656025E+71
string=13103466750082234e+028  ryuVal=1.3103466750082233E+44  cs=1.3103466750082235E+44
string=17493788225594864e+084  ryuVal=1.7493788225594863E+100  cs=1.7493788225594865E+100
string=9120063475534489e+083  ryuVal=9.12006347553448839E+98  cs=9.12006347553448961E+98
string=3161581571444098e+029  ryuVal=3.1615815714440978E+44  cs=3.1615815714440982E+44
string=6969826024614712e+056  ryuVal=6.96982602461471151E+71  cs=6.96982602461471249E+71
string=2369416354314938e+056  ryuVal=2.36941635431493775E+71  cs=2.36941635431493825E+71
string=17137931858219582e+028  ryuVal=1.7137931858219581E+44  cs=1.7137931858219583E+44
string=15775406410785816e+084  ryuVal=1.5775406410785815E+100  cs=1.5775406410785817E+100
string=8907021067502073e+028  ryuVal=8.9070210675020725E+43  cs=8.9070210675020735E+43
string=5294658426200980e+029  ryuVal=5.2946584262009796E+44  cs=5.2946584262009804E+44
string=3774777014966790e+084  ryuVal=3.77477701496678976E+99  cs=3.77477701496679024E+99
string=15131797580435926e+028  ryuVal=1.5131797580435925E+44  cs=1.5131797580435927E+44
string=4770118047878692e+028  ryuVal=4.7701180478786915E+43  cs=4.7701180478786925E+43
string=1829419799425884e+057  ryuVal=1.8294197994258838E+72  cs=1.8294197994258842E+72
string=10000524496515855e+083  ryuVal=1.00005244965158544E+99  cs=1.00005244965158556E+99
string=3102849164793656e+029  ryuVal=3.1028491647936558E+44  cs=3.1028491647936562E+44
string=7085511070864532e+056  ryuVal=7.08551107086453151E+71  cs=7.08551107086453249E+71
string=16550607791715162e+028  ryuVal=1.6550607791715161E+44  cs=1.6550607791715163E+44
string=6787350601947366e+028  ryuVal=6.7873506019473655E+43  cs=6.7873506019473665E+43
string=5897819650826589e+028  ryuVal=5.8978196508265885E+43  cs=5.8978196508265895E+43
string=6573929927611153e+028  ryuVal=6.5739299276111525E+43  cs=6.5739299276111535E+43
string=11824343779494408e+056  ryuVal=1.1824343779494407E+72  cs=1.1824343779494409E+72
string=9179984404795066e+028  ryuVal=9.17998440479506501E+43  cs=9.17998440479506699E+43
string=16799876719827300e+028  ryuVal=1.6799876719827299E+44  cs=1.6799876719827301E+44
string=10589316852401960e+029  ryuVal=1.05893168524019592E+45  cs=1.05893168524019608E+45
string=13807478284360476e+056  ryuVal=1.3807478284360475E+72  cs=1.3807478284360477E+72
string=2856491475923264e+085  ryuVal=2.85649147592326381E+100  cs=2.85649147592326419E+100
string=3542435246949136e+084  ryuVal=3.54243524694913576E+99  cs=3.54243524694913624E+99
string=9420048657655072e+085  ryuVal=9.42004865765507122E+100  cs=9.42004865765507278E+100
string=6764343793070992e+029  ryuVal=6.7643437930709916E+44  cs=6.7643437930709924E+44
string=11733391811173280e+057  ryuVal=1.17333918111732792E+73  cs=1.17333918111732808E+73
string=2225469787887406e+084  ryuVal=2.22546978788740576E+99  cs=2.22546978788740624E+99
string=7790417740839194e+028  ryuVal=7.7904177408391935E+43  cs=7.7904177408391945E+43
string=14395173771436096e+084  ryuVal=1.4395173771436095E+100  cs=1.4395173771436097E+100
string=2346678362234656e+058  ryuVal=2.34667836223465584E+73  cs=2.34667836223465616E+73
string=7621390171643053e+028  ryuVal=7.6213901716430525E+43  cs=7.6213901716430535E+43
string=6427098910985048e+028  ryuVal=6.4270989109850475E+43  cs=6.4270989109850485E+43
string=3570614344904080e+084  ryuVal=3.57061434490407976E+99  cs=3.57061434490408024E+99
string=2570527947724836e+084  ryuVal=2.57052794772483576E+99  cs=2.57052794772483624E+99
string=7058816082629540e+028  ryuVal=7.0588160826295395E+43  cs=7.0588160826295405E+43
string=10792722151222070e+083  ryuVal=1.07927221512220694E+99  cs=1.07927221512220706E+99
string=4916949064504797e+028  ryuVal=4.9169490645047965E+43  cs=4.9169490645047975E+43
string=16517700503963720e+056  ryuVal=1.6517700503963719E+72  cs=1.6517700503963721E+72
string=14793742442043644e+028  ryuVal=1.4793742442043643E+44  cs=1.4793742442043645E+44
string=4939145617074833e+028  ryuVal=4.9391456170748325E+43  cs=4.9391456170748335E+43
string=17586969759462044e+028  ryuVal=1.7586969759462043E+44  cs=1.7586969759462045E+44
string=8746894112797432e+084  ryuVal=8.74689411279743151E+99  cs=8.74689411279743249E+99
string=16418504176333028e+056  ryuVal=1.6418504176333027E+72  cs=1.6418504176333029E+72
string=5750988634200484e+028  ryuVal=5.7509886342004835E+43  cs=5.7509886342004845E+43
string=3025895989793176e+057  ryuVal=3.0258959897931758E+72  cs=3.0258959897931762E+72
string=10216346372541948e+028  ryuVal=1.0216346372541947E+44  cs=1.0216346372541949E+44
string=11795639301653178e+028  ryuVal=1.1795639301653177E+44  cs=1.1795639301653179E+44
string=7141228689808160e+084  ryuVal=7.14122868980815951E+99  cs=7.14122868980816049E+99
string=2963187798922736e+029  ryuVal=2.9631877989227358E+44  cs=2.9631877989227362E+44
string=2933347952793320e+057  ryuVal=2.9333479527933198E+72  cs=2.9333479527933202E+72
string=16461821581435018e+028  ryuVal=1.6461821581435017E+44  cs=1.6461821581435019E+44
string=17564773206892008e+028  ryuVal=1.7564773206892007E+44  cs=1.7564773206892009E+44
string=4738832708629876e+056  ryuVal=4.73883270862987551E+71  cs=4.73883270862987649E+71
string=6265076007586416e+085  ryuVal=6.26507600758641561E+100  cs=6.26507600758641639E+100
string=4920604637314170e+056  ryuVal=4.92060463731416951E+71  cs=4.92060463731417049E+71
string=6205698329587312e+029  ryuVal=6.2056983295873116E+44  cs=6.2056983295873124E+44
string=7081012635199576e+028  ryuVal=7.0810126351995755E+43  cs=7.0810126351995765E+43
string=14534565999097652e+056  ryuVal=1.4534565999097651E+72  cs=1.4534565999097653E+72
string=1537574269140592e+058  ryuVal=1.53757426914059184E+73  cs=1.53757426914059216E+73
string=6746721318438944e+084  ryuVal=6.74672131843894351E+99  cs=6.74672131843894449E+99
string=11725147451863716e+056  ryuVal=1.1725147451863715E+72  cs=1.1725147451863717E+72
string=10669370702613873e+083  ryuVal=1.06693707026138724E+99  cs=1.06693707026138736E+99
string=10704730365168187e+083  ryuVal=1.07047303651681864E+99  cs=1.07047303651681876E+99
string=7548251255863812e+056  ryuVal=7.54825125586381151E+71  cs=7.54825125586381249E+71
string=11294105732207264e+029  ryuVal=1.12941057322072632E+45  cs=1.12941057322072648E+45
string=8613359034249863e+028  ryuVal=8.6133590342498625E+43  cs=8.6133590342498635E+43
string=6112963194673972e+084  ryuVal=6.11296319467397151E+99  cs=6.11296319467397249E+99
string=12411396659174624e+029  ryuVal=1.24113966591746232E+45  cs=1.24113966591746248E+45
string=6900886789718417e+028  ryuVal=6.9008867897184165E+43  cs=6.9008867897184175E+43
string=2576251182475632e+030  ryuVal=2.57625118247563184E+45  cs=2.57625118247563216E+45
string=1783145780925956e+057  ryuVal=1.7831457809259558E+72  cs=1.7831457809259562E+72
string=6765154049377330e+028  ryuVal=6.7651540493773295E+43  cs=6.7651540493773305E+43
string=2706061619750932e+029  ryuVal=2.7060616197509318E+44  cs=2.7060616197509322E+44
string=12809804716830024e+028  ryuVal=1.2809804716830023E+44  cs=1.2809804716830025E+44
string=4187267649115840e+056  ryuVal=4.18726764911583975E+71  cs=4.18726764911584025E+71
string=2198978912162509e+029  ryuVal=2.1989789121625088E+44  cs=2.1989789121625092E+44
string=13674831002463608e+029  ryuVal=1.36748310024636072E+45  cs=1.36748310024636088E+45
string=3129613514248332e+056  ryuVal=3.12961351424833175E+71  cs=3.12961351424833225E+71
string=7385772944736804e+028  ryuVal=7.3857729447368035E+43  cs=7.3857729447368045E+43
string=1802919108673880e+085  ryuVal=1.80291910867387981E+100  cs=1.80291910867388019E+100
string=5887530411034420e+084  ryuVal=5.88753041103441951E+99  cs=5.88753041103442049E+99
string=8671992273165794e+056  ryuVal=8.67199227316579351E+71  cs=8.67199227316579449E+71
string=10825866991616404e+028  ryuVal=1.0825866991616403E+44  cs=1.0825866991616405E+44
string=15580835481678388e+028  ryuVal=1.5580835481678387E+44  cs=1.5580835481678389E+44
string=10072579367127980e+056  ryuVal=1.0072579367127979E+72  cs=1.0072579367127981E+72
string=8884824514932037e+028  ryuVal=8.8848245149320365E+43  cs=8.8848245149320375E+43
string=3056481597336986e+084  ryuVal=3.05648159733698576E+99  cs=3.05648159733698624E+99
string=9540236095757384e+028  ryuVal=9.54023609575738301E+43  cs=9.54023609575738499E+43
string=12451359172987496e+084  ryuVal=1.2451359172987495E+100  cs=1.2451359172987497E+100
string=8143165205732040e+056  ryuVal=8.14316520573203951E+71  cs=8.14316520573204049E+71
string=5565116750997744e+056  ryuVal=5.56511675099774351E+71  cs=5.56511675099774449E+71
string=15087404475295854e+028  ryuVal=1.5087404475295853E+44  cs=1.5087404475295855E+44
string=5559764512434307e+028  ryuVal=5.5597645124343065E+43  cs=5.5597645124343075E+43
string=10436123224496568e+056  ryuVal=1.0436123224496567E+72  cs=1.0436123224496569E+72
string=3080015350432986e+056  ryuVal=3.08001535043298575E+71  cs=3.08001535043298625E+71
string=6236888053586064e+057  ryuVal=6.23688805358606361E+72  cs=6.23688805358606439E+72
string=8556307226915974e+056  ryuVal=8.55630722691597351E+71  cs=8.55630722691597449E+71
string=7768505262750496e+058  ryuVal=7.76850526275049537E+73  cs=7.76850526275049663E+73
string=9833898129009594e+028  ryuVal=9.83389812900959301E+43  cs=9.83389812900959499E+43
string=10088516282569738e+083  ryuVal=1.00885162825697374E+99  cs=1.00885162825697386E+99
string=6915795906168608e+084  ryuVal=6.91579590616860751E+99  cs=6.91579590616860849E+99
string=7718628617663244e+084  ryuVal=7.71862861766324351E+99  cs=7.71862861766324449E+99
string=3427070489182446e+056  ryuVal=3.42707048918244575E+71  cs=3.42707048918244625E+71
string=16749070596463360e+056  ryuVal=1.6749070596463359E+72  cs=1.6749070596463361E+72
string=4470656367562552e+030  ryuVal=4.47065636756255168E+45  cs=4.47065636756255232E+45
string=4253354531550314e+056  ryuVal=4.25335453155031375E+71  cs=4.25335453155031425E+71
string=11198837471476416e+030  ryuVal=1.11988374714764154E+46  cs=1.11988374714764166E+46
string=11493777359364076e+056  ryuVal=1.1493777359364075E+72  cs=1.1493777359364077E+72
string=1875693817925812e+057  ryuVal=1.8756938179258118E+72  cs=1.8756938179258122E+72
string=7449054928233120e+056  ryuVal=7.44905492823311951E+71  cs=7.44905492823312049E+71
string=7208765468479140e+029  ryuVal=7.20876546847913921E+44  cs=7.20876546847914079E+44
string=3408584531663152e+085  ryuVal=3.40858453166315181E+100  cs=3.40858453166315219E+100
string=3605838217347760e+085  ryuVal=3.60583821734775961E+100  cs=3.60583821734776039E+100
string=8895922791217055e+028  ryuVal=8.8959227912170545E+43  cs=8.8959227912170555E+43
string=12473776107172128e+057  ryuVal=1.24737761071721272E+73  cs=1.24737761071721288E+73
string=8465103133247992e+084  ryuVal=8.46510313324799151E+99  cs=8.46510313324799249E+99
string=7316881163364172e+056  ryuVal=7.31688116336417151E+71  cs=7.31688116336417249E+71
string=8399938359913650e+028  ryuVal=8.3999383599136495E+43  cs=8.3999383599136505E+43
string=3486077051039248e+084  ryuVal=3.48607705103924776E+99  cs=3.48607705103924824E+99
string=16212552653322880e+028  ryuVal=1.6212552653322879E+44  cs=1.6212552653322881E+44
string=3359975343965460e+029  ryuVal=3.3599753439654598E+44  cs=3.3599753439654602E+44
string=11617821569089176e+029  ryuVal=1.16178215690891752E+45  cs=1.16178215690891768E+45
string=12765411611689952e+028  ryuVal=1.2765411611689951E+44  cs=1.2765411611689953E+44
string=4804919591064350e+056  ryuVal=4.80491959106434951E+71  cs=4.80491959106435049E+71
string=5401835219523184e+028  ryuVal=5.4018352195231835E+43  cs=5.4018352195231845E+43
string=3401539757174416e+084  ryuVal=3.40153975717441576E+99  cs=3.40153975717441624E+99
string=1485972151736077e+084  ryuVal=1.48597215173607688E+99  cs=1.48597215173607712E+99
string=9032071689480606e+083  ryuVal=9.03207168948060539E+98  cs=9.03207168948060661E+98
string=3884252631375248e+058  ryuVal=3.88425263137524769E+73  cs=3.88425263137524831E+73
string=10510008405794158e+028  ryuVal=1.0510008405794157E+44  cs=1.0510008405794159E+44
string=15360850041465520e+056  ryuVal=1.5360850041465519E+72  cs=1.5360850041465521E+72
string=7576997066502981e+028  ryuVal=7.5769970665029805E+43  cs=7.5769970665029815E+43
string=3831135210876678e+084  ryuVal=3.83113521087667776E+99  cs=3.83113521087667824E+99
string=8058063493702384e+057  ryuVal=8.05806349370238322E+72  cs=8.05806349370238478E+72
string=2028283997258115e+084  ryuVal=2.02828399725811488E+99  cs=2.02828399725811512E+99
string=6438197187270066e+028  ryuVal=6.4381971872700655E+43  cs=6.4381971872700665E+43
string=8428255641701808e+057  ryuVal=8.42825564170180722E+72  cs=8.42825564170180878E+72
string=10892456649326512e+028  ryuVal=1.0892456649326511E+44  cs=1.0892456649326513E+44
string=10265601015520048e+029  ryuVal=1.02656010155200472E+45  cs=1.02656010155200488E+45
string=10933617640996790e+083  ryuVal=1.09336176409967894E+99  cs=1.09336176409967906E+99
string=10105363609691768e+028  ryuVal=1.0105363609691767E+44  cs=1.0105363609691769E+44
string=15955763991333748e+056  ryuVal=1.5955763991333747E+72  cs=1.5955763991333749E+72
string=4177367499233620e+029  ryuVal=4.1773674992336196E+44  cs=4.1773674992336204E+44
string=16844269824967372e+028  ryuVal=1.6844269824967371E+44  cs=1.6844269824967373E+44
string=7768221188269158e+028  ryuVal=7.7682211882691575E+43  cs=7.7682211882691585E+43
string=11163922130008686e+028  ryuVal=1.1163922130008685E+44  cs=1.1163922130008687E+44
string=6720760944237258e+028  ryuVal=6.7207609442372575E+43  cs=6.7207609442372585E+43
string=8560986022048268e+029  ryuVal=8.56098602204826721E+44  cs=8.56098602204826879E+44
string=9877173047907658e+083  ryuVal=9.87717304790765739E+98  cs=9.87717304790765861E+98
string=3509712094215029e+056  ryuVal=3.50971209421502875E+71  cs=3.50971209421502925E+71
string=3132538003793208e+085  ryuVal=3.13253800379320781E+100  cs=3.13253800379320819E+100
string=6881808606371876e+029  ryuVal=6.8818086063718756E+44  cs=6.8818086063718764E+44
string=4346992816374528e+059  ryuVal=4.34699281637452775E+74  cs=4.34699281637452825E+74
string=17498183549181900e+028  ryuVal=1.7498183549181899E+44  cs=1.7498183549181901E+44
string=7197586885718048e+084  ryuVal=7.19758688571804751E+99  cs=7.19758688571804849E+99
string=10766689644626900e+056  ryuVal=1.0766689644626899E+72  cs=1.0766689644626901E+72
string=8690535916887544e+084  ryuVal=8.69053591688754351E+99  cs=8.69053591688754449E+99
string=6618323032751225e+028  ryuVal=6.6183230327512245E+43  cs=6.6183230327512255E+43
string=7730023184548106e+056  ryuVal=7.73002318454810551E+71  cs=7.73002318454810649E+71
string=2514169751814948e+084  ryuVal=2.51416975181494776E+99  cs=2.51416975181494824E+99
string=17093538753079510e+028  ryuVal=1.7093538753079509E+44  cs=1.7093538753079511E+44
string=3106964372785128e+030  ryuVal=3.10696437278512768E+45  cs=3.10696437278512832E+45
string=2235328183781276e+030  ryuVal=2.23532818378127584E+45  cs=2.23532818378127616E+45
string=3046971909215749e+056  ryuVal=3.04697190921574875E+71  cs=3.04697190921574925E+71
string=8039686668951332e+028  ryuVal=8.0396866689513315E+43  cs=8.0396866689513325E+43
string=3019821611973432e+085  ryuVal=3.01982161197343181E+100  cs=3.01982161197343219E+100
string=4157931273087648e+085  ryuVal=4.15793127308764761E+100  cs=4.15793127308764839E+100
string=4071582602866020e+056  ryuVal=4.07158260286601975E+71  cs=4.07158260286602025E+71
string=3072170008293104e+057  ryuVal=3.0721700082931038E+72  cs=3.0721700082931042E+72
string=4393838659707807e+056  ryuVal=4.39383865970780675E+71  cs=4.39383865970780725E+71
string=2598707045679780e+084  ryuVal=2.59870704567977976E+99  cs=2.59870704567978024E+99
string=3658440581682086e+056  ryuVal=3.65844058168208575E+71  cs=3.65844058168208625E+71
string=9878291234149666e+028  ryuVal=9.87829123414966501E+43  cs=9.87829123414966699E+43
string=4056567994516230e+084  ryuVal=4.05656799451622976E+99  cs=4.05656799451623024E+99
string=10106060323736261e+083  ryuVal=1.01060603237362604E+99  cs=1.01060603237362616E+99
string=6440627956189080e+029  ryuVal=6.4406279561890796E+44  cs=6.4406279561890804E+44
string=9419398496250452e+083  ryuVal=9.41939849625045139E+98  cs=9.41939849625045261E+98
string=10030671388918280e+029  ryuVal=1.00306713889182792E+45  cs=1.00306713889182808E+45
string=1471882602758605e+084  ryuVal=1.47188260275860488E+99  cs=1.47188260275860512E+99
string=4121579783851048e+057  ryuVal=4.12157978385104761E+72  cs=4.12157978385104839E+72
string=10475843089339584e+083  ryuVal=1.04758430893395834E+99  cs=1.04758430893395846E+99
string=2633829888031815e+056  ryuVal=2.63382988803181475E+71  cs=2.63382988803181525E+71
string=1714859427564680e+084  ryuVal=1.71485942756467988E+99  cs=1.71485942756468012E+99
string=8093567041916694e+056  ryuVal=8.09356704191669351E+71  cs=8.09356704191669449E+71
string=6235874789218871e+028  ryuVal=6.2358747892188705E+43  cs=6.2358747892188715E+43
string=8408744937338104e+084  ryuVal=8.40874493733810351E+99  cs=8.40874493733810449E+99
string=12551431494231584e+056  ryuVal=1.2551431494231583E+72  cs=1.2551431494231585E+72
string=13113368006861556e+056  ryuVal=1.3113368006861555E+72  cs=1.3113368006861557E+72
string=17520380101751936e+028  ryuVal=1.7520380101751935E+44  cs=1.7520380101751937E+44
string=2172633979221886e+084  ryuVal=2.17263397922188588E+99  cs=2.17263397922188612E+99
string=4235726740960784e+030  ryuVal=4.23572674096078368E+45  cs=4.23572674096078432E+45
string=3303540100792744e+057  ryuVal=3.3035401007927438E+72  cs=3.3035401007927442E+72
string=3598793442859024e+084  ryuVal=3.59879344285902376E+99  cs=3.59879344285902424E+99
string=7272236756965753e+028  ryuVal=7.2722367569657525E+43  cs=7.2722367569657535E+43
string=4853477776018184e+029  ryuVal=4.8534777760181836E+44  cs=4.8534777760181844E+44
string=14860332099753752e+028  ryuVal=1.4860332099753751E+44  cs=1.4860332099753753E+44
string=5108173186270974e+028  ryuVal=5.1081731862709735E+43  cs=5.1081731862709745E+43
string=8901879151549624e+084  ryuVal=8.90187915154962303E+99  cs=8.90187915154962497E+99
string=5266102479182097e+028  ryuVal=5.2661024791820965E+43  cs=5.2661024791820975E+43
string=8793484879731022e+028  ryuVal=8.7934848797310215E+43  cs=8.7934848797310225E+43
string=14139828717829116e+028  ryuVal=1.4139828717829115E+44  cs=1.4139828717829117E+44
string=1514151249691021e+084  ryuVal=1.51415124969102088E+99  cs=1.51415124969102112E+99
string=8795915648650036e+029  ryuVal=8.79591564865003521E+44  cs=8.79591564865003679E+44
string=9190511220421849e+083  ryuVal=9.19051122042184839E+98  cs=9.19051122042184961E+98
string=10056679007259792e+084  ryuVal=1.0056679007259791E+100  cs=1.0056679007259793E+100
string=6111240325162802e+028  ryuVal=6.1112403251628015E+43  cs=6.1112403251628025E+43
string=8721590436981140e+056  ryuVal=8.72159043698113951E+71  cs=8.72159043698114049E+71
string=5942212755966661e+028  ryuVal=5.9422127559666605E+43  cs=5.9422127559666615E+43
string=14402392234228704e+056  ryuVal=1.4402392234228703E+72  cs=1.4402392234228705E+72
string=7261138480680735e+028  ryuVal=7.2611384806807345E+43  cs=7.2611384806807355E+43
string=8077078323297566e+056  ryuVal=8.07707832329756551E+71  cs=8.07707832329756649E+71
string=3044116758143214e+029  ryuVal=3.0441167581432138E+44  cs=3.0441167581432142E+44
string=6280267894358943e+028  ryuVal=6.2802678943589425E+43  cs=6.2802678943589435E+43
string=9789181261853775e+083  ryuVal=9.78918126185377439E+98  cs=9.78918126185377561E+98
string=4397957824325018e+029  ryuVal=4.3979578243250176E+44  cs=4.3979578243250184E+44
string=7948347033750317e+028  ryuVal=7.9483470337503165E+43  cs=7.9483470337503175E+43
string=3162656955465569e+056  ryuVal=3.16265695546556875E+71  cs=3.16265695546556925E+71
string=3341893999386896e+030  ryuVal=3.34189399938689568E+45  cs=3.34189399938689632E+45
string=6934181618573471e+028  ryuVal=6.9341816185734705E+43  cs=6.9341816185734715E+43
string=2286774749282355e+056  ryuVal=2.28677474928235475E+71  cs=2.28677474928235525E+71
string=10149756714831840e+028  ryuVal=1.0149756714831839E+44  cs=1.0149756714831841E+44
string=1670946999693448e+030  ryuVal=1.67094699969344784E+45  cs=1.67094699969344816E+45
string=4589992202397533e+028  ryuVal=4.5899922023975325E+43  cs=4.5899922023975335E+43
string=10620260966358672e+084  ryuVal=1.0620260966358671E+100  cs=1.0620260966358673E+100
string=3898055033491290e+056  ryuVal=3.89805503349128975E+71  cs=3.89805503349129025E+71
string=4689234544814530e+056  ryuVal=4.68923454481452951E+71  cs=4.68923454481453049E+71
string=10299859517231818e+083  ryuVal=1.02998595172318174E+99  cs=1.02998595172318186E+99
string=8433233188768704e+028  ryuVal=8.4332331887687035E+43  cs=8.4332331887687045E+43
string=11773442749083142e+028  ryuVal=1.1773442749083141E+44  cs=1.1773442749083143E+44
string=9542749944858649e+083  ryuVal=9.54274994485864839E+98  cs=9.54274994485864961E+98
string=8388840083628632e+028  ryuVal=8.3888400836286315E+43  cs=8.3888400836286325E+43
string=2518144841781995e+056  ryuVal=2.51814484178199475E+71  cs=2.51814484178199525E+71
string=2467728556233544e+085  ryuVal=2.46772855623354381E+100  cs=2.46772855623354419E+100
string=2711423437499556e+084  ryuVal=2.71142343749955576E+99  cs=2.71142343749955624E+99
string=13708281956729784e+056  ryuVal=1.3708281956729783E+72  cs=1.3708281956729785E+72
string=2956085944873602e+056  ryuVal=2.95608594487360175E+71  cs=2.95608594487360225E+71
